STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        399;19750101;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.6;-999;    8.8;    6.3;-999;eor
        399;19750102;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.1;-999;    8.6;    5.0;-999;eor
        399;19750103;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.3;-999;    8.3;    5.4;-999;eor
        399;19750104;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.2;-999;    6.7;    5.0;-999;eor
        399;19750105;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.1;-999;    8.7;    5.7;-999;eor
        399;19750106;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    9.5;-999;    9.8;    8.7;-999;eor
        399;19750107;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.9;-999;    9.7;    2.9;-999;eor
        399;19750108;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    2.2;-999;    3.5;    1.6;-999;eor
        399;19750109;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    2.0;-999;    4.0;   -0.8;-999;eor
        399;19750110;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.8;-999;    7.2;    4.0;-999;eor
        399;19750111;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.2;-999;    8.1;    6.6;-999;eor
        399;19750112;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    8.6;-999;    9.6;    7.6;-999;eor
        399;19750113;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.5;-999;    8.8;    6.8;-999;eor
        399;19750114;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.7;-999;    8.9;    3.4;-999;eor
        399;19750115;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.4;-999;    8.4;    5.8;-999;eor
        399;19750116;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.5;-999;    7.1;    3.0;-999;eor
        399;19750117;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.0;-999;    7.3;    1.6;-999;eor
        399;19750118;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.2;-999;    8.0;    6.0;-999;eor
        399;19750119;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.8;-999;    9.2;    7.2;-999;eor
        399;19750120;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.0;-999;    8.3;    3.6;-999;eor
        399;19750121;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.2;-999;    5.5;    1.9;-999;eor
        399;19750122;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.1;-999;    7.2;    3.8;-999;eor
        399;19750123;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.5;-999;    8.2;    4.8;-999;eor
        399;19750124;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.7;-999;    8.1;    4.8;-999;eor
        399;19750125;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.1;-999;    7.3;    4.8;-999;eor
        399;19750126;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.5;-999;    8.0;    4.7;-999;eor
        399;19750127;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    3.0;-999;    5.8;    0.7;-999;eor
        399;19750128;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.3;-999;    6.4;    3.5;-999;eor
        399;19750129;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.5;-999;    6.1;    3.1;-999;eor
        399;19750130;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    5.4;-999;    6.8;    3.8;-999;eor
        399;19750131;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.4;-999;    9.3;    5.0;-999;eor
        399;19750201;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    7.8;-999;    9.3;    6.3;-999;eor
        399;19750202;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    6.8;-999;    8.9;    5.7;-999;eor
        399;19750203;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.5;-999;    7.5;    3.8;-999;eor
        399;19750204;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    1.1;-999;    3.8;    0.2;-999;eor
        399;19750205;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;   -1.3;-999;    0.4;   -2.1;-999;eor
        399;19750206;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;   -2.8;-999;   -1.4;   -4.2;-999;eor
        399;19750207;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    0.0;-999;    2.7;   -3.5;-999;eor
        399;19750208;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    1.0;-999;    3.5;   -0.1;-999;eor
        399;19750209;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;   -0.3;-999;    3.7;   -4.6;-999;eor
        399;19750210;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    1.9;-999;    5.0;   -1.1;-999;eor
        399;19750211;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    2.5;-999;    4.2;    1.9;-999;eor
        399;19750212;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    4.5;-999;    8.6;    1.2;-999;eor
        399;19750213;-999;-999;-999;-999;-999;-999;-999;-999;  -999;  -999;    -999;    8.0;-999;    9.2;    6.8;-999;eor
