STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        435;19640101;-999;-999;-999;    5;   1.0;   7;-999;   0;   8.0;   6.1;    -999;    3.2;   82.00;    5.6;   -2.5;   -5.0;eor
        435;19640102;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   7.0;    -999;    3.6;   87.00;    5.4;    2.6;    1.7;eor
        435;19640103;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   5.8;    -999;    0.5;   87.00;    3.5;   -1.2;   -0.5;eor
        435;19640104;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   4.5;    -999;   -1.7;   82.00;    3.0;   -4.2;   -6.6;eor
        435;19640105;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   3.8;    -999;   -4.4;   85.00;    0.1;   -7.8;  -11.5;eor
        435;19640106;-999;-999;-999;    5;   0.2;   1;-999;   0;   6.0;   5.3;    -999;    0.3;   86.00;    2.5;   -7.2;  -11.0;eor
        435;19640107;-999;-999;-999;    5;   2.3;   8;-999;   0;   8.0;   5.9;    -999;    1.0;   88.00;    2.4;   -2.1;   -0.5;eor
        435;19640108;-999;-999;-999;    5;   6.9;   7;-999;   0;   6.7;   6.2;    -999;    0.8;   94.00;    2.6;   -0.5;    0.0;eor
        435;19640109;-999;-999;-999;    5;   4.0;   7;-999;   8;   8.0;   5.6;    -999;   -0.8;   97.00;    0.1;   -1.6;   -5.5;eor
        435;19640110;-999;-999;-999;    5;   0.0;   7;-999;  10;   7.3;   3.8;    -999;   -5.4;   88.00;   -1.1;   -7.0;   -2.5;eor
        435;19640111;-999;-999;-999;    5;   0.0;   0;-999;   8;   0.7;   2.7;    -999;   -8.5;   83.00;   -6.5;   -9.5;  -13.5;eor
        435;19640112;-999;-999;-999;    5;   0.0;   0;-999;   7;   0.0;   1.8;    -999;  -12.8;   80.00;   -9.0;  -14.0;  -18.7;eor
        435;19640113;-999;-999;-999;    5;   0.0;   0;-999;   6;   0.0;   2.3;    -999;   -9.6;   80.00;   -6.7;  -16.0;  -20.5;eor
        435;19640114;-999;-999;-999;    5;   0.0;   1;-999;   6;   3.3;   3.7;    -999;   -5.9;   89.00;   -1.5;   -8.5;   -9.7;eor
        435;19640115;-999;-999;-999;    5;   0.0;   0;-999;   6;   1.3;   2.8;    -999;   -8.7;   85.00;   -3.5;  -12.5;  -22.8;eor
        435;19640116;-999;-999;-999;    5;   0.0;   0;-999;   6;   0.7;   3.4;    -999;   -6.4;   87.00;   -1.5;  -10.5;  -16.5;eor
        435;19640117;-999;-999;-999;    5;   0.0;   0;-999;   6;   8.0;   4.2;    -999;   -3.5;   88.00;   -1.5;   -9.0;  -18.0;eor
        435;19640118;-999;-999;-999;    5;   0.0;   0;-999;   6;   2.7;   3.4;    -999;   -6.2;   82.00;   -1.0;   -9.8;   -5.0;eor
        435;19640119;-999;-999;-999;    5;   0.0;   0;-999;   6;   0.0;   2.1;    -999;  -12.8;   87.00;   -8.7;  -16.0;  -20.5;eor
        435;19640120;-999;-999;-999;    5;   0.0;   0;-999;   6;   8.0;   3.9;    -999;   -5.2;   95.00;   -3.2;  -14.2;  -20.0;eor
        435;19640121;-999;-999;-999;    5;   0.2;   1;-999;   6;   5.3;   4.7;    -999;   -2.8;   96.00;   -0.2;  -11.9;  -18.0;eor
        435;19640122;-999;-999;-999;    5;   0.0;   1;-999;   6;   8.0;   6.4;    -999;    1.1;   98.00;    2.0;   -0.3;   -1.0;eor
        435;19640123;-999;-999;-999;    5;   0.0;   0;-999;   2;   8.0;   6.3;    -999;    1.0;   96.00;    2.0;    0.6;    0.0;eor
        435;19640124;-999;-999;-999;    5;   0.0;   1;-999;   1;   8.0;   5.8;    -999;    1.5;   86.00;    2.1;    0.3;   -0.6;eor
        435;19640125;-999;-999;-999;    5;   0.9;   1;-999;   0;   8.0;   6.7;    -999;    2.7;   90.00;    3.2;    2.0;    0.5;eor
        435;19640126;-999;-999;-999;    5;   2.7;   1;-999;   0;   8.0;   7.0;    -999;    3.5;   91.00;    4.6;    2.1;    0.5;eor
