STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        395;19480701;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.1; 1005.50;   12.6;   89.00;   18.5;    8.0;    7.0;eor
        395;19480702;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.6; 1009.40;   16.0;   75.00;   21.2;    6.8;    5.9;eor
        395;19480703;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.1; 1017.90;   12.6;   83.00;   15.5;   11.4;   11.5;eor
        395;19480704;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.5; 1015.10;   16.0;   75.00;   21.5;    9.3;    8.0;eor
        395;19480705;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.9; 1004.20;   17.4;   70.00;   22.4;   12.8;   12.5;eor
        395;19480706;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.1; 1004.70;   18.6;   62.00;   24.7;   11.0;   10.0;eor
        395;19480707;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.9; 1009.90;   13.9;   85.00;   17.6;   10.3;    9.1;eor
        395;19480708;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.1; 1002.40;   10.6;   91.00;   14.0;    8.7;    8.0;eor
        395;19480709;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.5; 1002.30;   14.0;   73.00;   18.4;    4.5;    3.5;eor
        395;19480710;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.4; 1001.90;   13.2;   96.00;   14.0;    9.9;    9.0;eor
        395;19480711;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.8; 1002.60;   15.2;   85.00;   23.0;   13.8;   13.5;eor
        395;19480712;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.4; 1002.00;   15.0;   83.00;   19.6;    9.4;    8.8;eor
        395;19480713;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.5;  999.00;   13.9;   90.00;   20.5;   12.2;   11.9;eor
        395;19480714;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.9; 1001.80;   14.8;   77.00;   20.2;    8.9;    8.2;eor
        395;19480715;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.4; 1002.40;   14.2;   75.00;   18.9;   11.0;   10.4;eor
        395;19480716;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.9; 1002.20;   15.1;   81.00;   18.0;   10.0;    7.7;eor
        395;19480717;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.0; 1005.60;   15.0;   80.00;   19.8;   13.5;   12.9;eor
        395;19480718;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.2; 1006.70;   15.6;   74.00;   21.7;    8.1;    5.4;eor
        395;19480719;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.3; 1009.10;   18.4;   73.00;   24.9;   10.8;    8.6;eor
        395;19480720;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.0; 1011.20;   20.3;   75.00;   27.6;   11.5;    8.5;eor
        395;19480721;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  20.9; 1010.30;   24.2;   69.00;   31.5;   16.3;    8.5;eor
        395;19480722;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.9; 1012.40;   18.6;   83.00;   24.1;   16.3;   14.4;eor
        395;19480723;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.5; 1017.60;   16.2;   78.00;   22.9;   11.2;    8.9;eor
        395;19480724;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.3; 1016.00;   19.3;   60.00;   24.7;    9.5;    7.8;eor
        395;19480725;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.9; 1019.40;   20.9;   69.00;   25.5;   15.3;   14.4;eor
        395;19480726;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  19.7; 1022.00;   22.6;   71.00;   28.0;   16.3;   15.1;eor
        395;19480727;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.3; 1020.30;   23.6;   62.00;   29.5;   16.5;   14.1;eor
        395;19480728;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.9; 1017.50;   22.7;   54.00;   29.4;   13.8;   10.6;eor
        395;19480729;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.5; 1015.00;   23.8;   50.00;   30.5;   13.6;   11.0;eor
        395;19480730;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.0; 1014.30;   25.0;   52.00;   31.5;   15.0;   12.3;eor
        395;19480731;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.0; 1015.80;   24.4;   51.00;   31.2;   17.4;   14.4;eor
        395;19480801;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.2; 1013.40;   24.2;   51.00;   32.0;   12.6;   10.7;eor
        395;19480802;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.3; 1004.30;   25.2;   51.00;   34.0;   14.8;   12.4;eor
        395;19480803;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.3; 1004.60;   20.2;   75.00;   24.3;   18.3;   17.3;eor
        395;19480804;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  17.1; 1008.20;   18.4;   80.00;   24.1;   15.1;   13.7;eor
        395;19480805;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.7; 1008.70;   16.0;   68.00;   22.0;   14.4;   14.2;eor
        395;19480806;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.5; 1007.20;   19.5;   59.00;   25.5;   11.6;    9.9;eor
        395;19480807;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.3; 1000.60;   21.8;   69.00;   28.5;   14.2;   11.0;eor
        395;19480808;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  19.1;  997.00;   18.3;   87.00;   21.9;   16.4;   16.2;eor
        395;19480809;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.1; 1002.40;   18.7;   68.00;   25.0;   14.5;   13.9;eor
        395;19480810;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.3; 1005.80;   18.6;   75.00;   24.9;   11.3;   10.0;eor
        395;19480811;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.5; 1006.20;   18.4;   87.00;   23.2;   12.3;   11.1;eor
        395;19480812;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.8; 1000.40;   18.1;   80.00;   25.0;   14.8;   13.9;eor
        395;19480813;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.1;  994.60;   13.6;   95.00;   15.8;   12.6;   14.6;eor
        395;19480814;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.7;  998.00;   17.3;   79.00;   21.2;   12.8;   12.5;eor
        395;19480815;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.9; 1011.50;   14.2;   82.00;   20.0;   12.2;   13.4;eor
        395;19480816;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.7; 1014.20;   18.2;   79.00;   25.4;   10.5;    8.9;eor
        395;19480817;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  20.4; 1008.30;   20.9;   81.00;   28.1;   14.4;   12.8;eor
        395;19480818;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.4; 1005.50;   15.8;   78.00;   21.7;   13.0;   15.6;eor
        395;19480819;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.3;  999.90;   14.7;   91.00;   18.4;   11.8;   10.6;eor
        395;19480820;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.6; 1009.60;   13.5;   87.00;   19.0;   11.7;   11.5;eor
        395;19480821;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.0; 1013.90;   15.5;   80.00;   22.4;    8.5;    7.4;eor
        395;19480822;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.1; 1009.10;   16.9;   84.00;   20.2;   11.6;   10.0;eor
        395;19480823;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.9; 1009.10;   16.2;   86.00;   21.5;   12.8;   10.6;eor
        395;19480824;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.1; 1008.40;   16.4;   80.00;   22.0;   13.6;   12.8;eor
        395;19480825;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  17.6; 1007.50;   18.2;   86.00;   22.0;    8.8;    7.5;eor
        395;19480826;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.6; 1005.90;   16.4;   71.00;   20.0;   15.2;   15.2;eor
        395;19480827;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.4; 1012.30;   14.6;   75.00;   18.9;   12.6;   12.1;eor
        395;19480828;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9; 1017.60;   12.3;   74.00;   17.9;    9.5;    8.0;eor
        395;19480829;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.1; 1021.10;   13.4;   80.00;   20.6;    5.7;    4.4;eor
        395;19480830;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.1; 1021.20;   15.3;   78.00;   22.0;    5.7;    4.4;eor
        395;19480831;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.8; 1017.40;   17.6;   72.00;   24.7;   13.5;   11.7;eor
        395;19480901;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.5; 1009.50;   18.8;   69.00;   25.5;   11.9;   10.2;eor
        395;19480902;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.9; 1009.00;   14.2;   79.00;   19.8;   11.9;   13.1;eor
        395;19480903;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.1; 1004.20;   16.4;   68.00;   22.1;    6.0;    4.5;eor
        395;19480904;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.7; 1002.70;   18.8;   69.00;   24.5;   11.3;   10.1;eor
