STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        432;19780401;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;   8.2;    -999;    8.8;   76.00;   15.5;    3.9;    3.3;eor
        432;19780402;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.0;   7.9;    -999;   11.1;   65.00;   18.1;    3.5;    2.1;eor
        432;19780403;-999;-999;-999;    5;   4.9;   1;-999;   0;   6.7;  10.4;    -999;    8.6;   91.00;   13.9;    5.7;    3.1;eor
        432;19780404;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   8.0;    -999;    6.7;   79.00;   12.1;    4.1;    1.0;eor
        432;19780405;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   3.9;    -999;    3.1;   50.00;    9.2;    0.8;    0.1;eor
        432;19780406;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   3.4;    -999;    0.4;   57.00;    6.8;   -3.4;   -6.2;eor
        432;19780407;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;   4.2;    -999;    4.1;   59.00;   10.9;   -6.4;   -9.3;eor
        432;19780408;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   5.4;    -999;    6.6;   61.00;   11.8;   -2.0;   -4.6;eor
        432;19780409;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   4.8;    -999;    7.4;   53.00;   13.2;   -0.2;   -3.7;eor
        432;19780410;-999;-999;-999;    5;   0.6;   1;-999;   0;   3.7;   5.9;    -999;    9.6;   50.00;   16.4;   -0.8;   -4.7;eor
        432;19780411;-999;-999;-999;    5;   5.9;   1;-999;   0;   8.0;   7.6;    -999;    6.1;   81.00;   11.3;    1.4;   -1.9;eor
        432;19780412;-999;-999;-999;    5;   0.0;   8;-999;   0;   3.7;   4.7;    -999;    2.2;   67.00;    8.3;   -0.1;   -1.9;eor
        432;19780413;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   4.6;    -999;    6.6;   51.00;   12.1;   -1.6;   -5.0;eor
