STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2621;19560101;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.1;    -999;    1.5;   91.00;    3.8;    0.6;   -1.0;eor
       2621;19560102;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.4;    -999;    1.5;   92.00;    3.7;    0.8;    0.4;eor
       2621;19560103;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.9;    -999;   -1.6;   91.00;    1.4;   -3.7;   -4.9;eor
       2621;19560104;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.7;    -999;    1.1;   88.00;    2.3;   -2.9;   -4.4;eor
       2621;19560105;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.3;    -999;    2.9;   97.00;    4.0;    1.8;    1.0;eor
       2621;19560106;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.1;    -999;    0.5;   93.00;    3.2;   -0.6;    1.0;eor
       2621;19560107;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.5;    -999;   -2.7;   88.00;    0.6;   -3.8;   -5.4;eor
       2621;19560108;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.4;    -999;   -3.6;   93.00;    0.6;   -5.2;   -6.7;eor
       2621;19560109;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;    -999;   -2.1;   88.00;    0.4;   -4.0;   -5.2;eor
       2621;19560110;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;    -999;   -1.7;   85.00;    2.2;   -4.5;   -5.7;eor
       2621;19560111;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.5;    -999;    2.9;   89.00;    4.8;   -5.2;   -7.8;eor
       2621;19560112;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.1;    -999;    6.0;   89.00;    8.0;    2.5;   -0.6;eor
       2621;19560113;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.9;    -999;    4.4;   79.00;    8.6;    2.8;    2.0;eor
       2621;19560114;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.6;    -999;    0.2;   89.00;    4.0;   -1.0;    3.6;eor
       2621;19560115;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.3;    -999;    5.6;   82.00;    7.8;   -1.1;   -2.7;eor
       2621;19560116;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.3;    -999;    3.9;   77.00;    6.6;    1.7;    1.0;eor
       2621;19560117;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.4;    -999;    4.8;   75.00;    6.4;    1.2;   -0.8;eor
       2621;19560118;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.0;    -999;    3.4;   76.00;    5.6;    1.7;    0.9;eor
       2621;19560119;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.9;    -999;    1.6;   71.00;    3.4;    0.2;   -1.2;eor
       2621;19560120;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.3;    -999;    4.2;   90.00;    5.6;    0.2;   -0.3;eor
       2621;19560121;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.9;    -999;    5.2;   67.00;    7.0;    2.9;    2.0;eor
       2621;19560122;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.8;    -999;    3.5;   81.00;    9.0;    0.4;    0.6;eor
       2621;19560123;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.7;    -999;    3.3;   90.00;    9.2;    0.3;   -0.8;eor
       2621;19560124;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.1;    -999;    1.9;   85.00;    7.2;   -0.1;    2.6;eor
       2621;19560125;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.6;    -999;   -0.2;   91.00;    7.2;   -1.3;   -2.7;eor
       2621;19560126;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.3;    -999;   -0.5;   88.00;    2.9;   -1.8;   -3.9;eor
       2621;19560127;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.2;    -999;   -2.1;   95.00;    0.6;   -3.4;   -3.0;eor
       2621;19560128;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.0;    -999;   -4.8;   93.00;   -2.1;   -8.6;  -11.6;eor
       2621;19560129;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3;    -999;   -5.1;   89.00;   -1.3;   -8.4;  -10.8;eor
       2621;19560130;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3;    -999;  -10.5;   81.00;   -5.0;  -11.8;  -11.7;eor
       2621;19560131;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.2;    -999;  -16.2;   65.00;  -11.4;  -17.6;  -18.4;eor
       2621;19560201;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -17.7;-999;  -14.8;  -21.6;  -22.0;eor
       2621;19560202;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -9.0;-999;   -5.8;  -20.4;  -22.4;eor
       2621;19560203;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -4.4;-999;   -3.3;   -7.9;   -8.8;eor
       2621;19560204;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -8.8;-999;   -1.4;  -13.8;  -13.7;eor
       2621;19560205;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -4.8;-999;   -1.4;  -15.0;  -18.0;eor
       2621;19560206;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -2.2;-999;    0.6;   -6.1;   -6.9;eor
       2621;19560207;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -7.8;-999;   -1.2;  -12.3;   -6.1;eor
       2621;19560208;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -9.8;-999;   -3.1;  -15.0;  -19.4;eor
       2621;19560209;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -18.5;-999;  -14.0;  -26.8;  -33.4;eor
       2621;19560210;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -13.0;-999;   -8.2;  -18.2;  -19.5;eor
       2621;19560211;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -17.0;-999;  -12.6;  -24.1;  -31.3;eor
       2621;19560212;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -10.2;-999;   -7.8;  -22.3;  -27.8;eor
       2621;19560213;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -9.2;-999;   -6.4;  -14.9;  -18.2;eor
       2621;19560214;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -15.2;-999;   -7.0;  -20.8;  -12.8;eor
       2621;19560215;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -15.1;-999;   -8.4;  -23.4;  -28.7;eor
       2621;19560216;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -12.1;-999;   -5.0;  -22.6;  -26.4;eor
       2621;19560217;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -8.8;-999;   -6.0;  -15.0;  -20.6;eor
       2621;19560218;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -10.2;-999;   -6.8;  -14.6;  -20.5;eor
       2621;19560219;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -10.3;-999;   -5.3;  -12.4;  -10.4;eor
       2621;19560220;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -10.4;-999;   -7.9;  -19.8;  -24.0;eor
       2621;19560221;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -10.0;-999;   -6.3;  -10.8;   -8.6;eor
       2621;19560222;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -12.1;-999;   -9.6;  -14.6;  -14.2;eor
       2621;19560223;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -14.0;-999;   -6.6;  -18.0;  -15.1;eor
       2621;19560224;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;  -15.5;-999;   -4.2;  -25.0;  -28.2;eor
       2621;19560225;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -9.4;-999;   -2.7;  -17.2;  -20.7;eor
       2621;19560226;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -8.6;-999;   -1.8;  -13.2;  -11.4;eor
       2621;19560227;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;   -1.2;-999;    2.4;  -16.5;  -20.3;eor
       2621;19560228;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;    1.3;-999;    2.3;    0.0;   -1.0;eor
       2621;19560229;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  -999;    -999;    3.5;-999;    5.5;    1.4;   -0.1;eor
       2621;19560301;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.3;    -999;    3.6;   81.00;    5.3;    1.2;    0.8;eor
       2621;19560302;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.3;    -999;    6.8;   71.00;   10.2;    0.2;   -1.2;eor
       2621;19560303;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.4;    -999;    4.6;   74.00;    7.9;    2.0;    2.0;eor
